C,H,N,O,S,VM,Ash,FC,Cel,Hem,Lig,Plantcapacity(kg/hr,MSP,Location_China,Location_UK,Location_US
49.34526,6.16582,1.699106,42.690468,0.22743663,76.82347,4.9944396,16.083603,36.107086,24.591568,21.11637,36778.223,0.7683025,0.0,1.0,0.0
49.30072,6.5501614,2.1845422,41.829636,0.36153248,74.756874,10.3539715,16.108438,32.597713,27.64377,22.232943,37342.35,0.83590895,0.0,0.0,1.0
49.099472,6.3100667,1.3539485,42.34449,0.21219029,75.955345,7.4008126,16.344082,33.764515,25.610458,21.106768,37814.727,0.76906574,1.0,0.0,0.0
49.78168,6.406518,1.7829407,42.02647,0.23957099,75.426994,10.136827,15.770706,34.766876,27.211208,22.327791,37720.54,0.7992779,0.0,0.0,1.0
49.720024,6.68744,2.3879542,41.695953,0.3883691,74.92094,9.639905,15.618527,33.03961,27.85606,22.86198,37246.004,0.839028,0.0,0.0,1.0
49.166256,6.226685,1.2358109,42.501434,0.17402722,76.226204,7.187226,16.49168,35.118202,24.928616,20.55398,37901.55,0.746123,1.0,0.0,0.0
49.074787,6.2253895,1.210921,42.511387,0.17715229,76.119095,6.95799,16.651566,34.71343,24.75713,20.538208,38001.24,0.74678826,1.0,0.0,0.0
49.7886,6.456421,1.758639,42.042667,0.24468908,75.37316,9.997517,15.855442,34.430946,27.059679,22.522846,37616.492,0.8010766,0.0,0.0,1.0
49.686897,6.7241535,2.398213,41.624676,0.40144628,74.31027,12.98323,15.575467,32.40879,29.07237,22.916105,38042.94,0.8544135,0.0,0.0,1.0
49.17864,6.306175,1.9616575,42.077682,0.29730853,74.47636,9.902847,16.237349,32.914833,27.275635,21.903313,37657.887,0.7991711,0.0,1.0,0.0
49.74285,6.655799,1.9619522,41.832283,0.29860952,75.05657,10.852481,15.742511,33.228573,27.59617,22.994083,37638.777,0.821423,1.0,0.0,0.0
49.22989,6.439298,1.5782114,42.092064,0.25855777,75.75408,8.20589,16.052896,33.13311,26.56716,21.781546,37679.164,0.7966522,1.0,0.0,0.0
49.52711,6.736951,2.0776982,41.72168,0.3416835,75.1711,11.096455,15.547564,32.421345,28.171976,23.152773,37576.37,0.83649397,1.0,0.0,0.0
49.596367,6.012653,1.5219282,42.335384,0.18178315,76.12882,8.673846,15.773787,36.56473,25.947784,21.043734,37936.61,0.739611,0.0,0.0,1.0
49.665703,6.851514,2.5546916,41.508087,0.43950358,74.33871,12.18866,15.447606,32.017975,29.288218,23.039478,37695.074,0.86600506,0.0,0.0,1.0
49.784687,6.4518695,1.867107,41.789665,0.32236198,75.89479,7.3275137,15.569139,33.39891,27.004023,22.215843,37076.74,0.79166585,0.0,1.0,0.0
49.479603,6.721774,2.0843582,41.66545,0.35357574,75.3147,10.4685955,15.51636,32.202732,28.295643,23.147411,37513.574,0.844068,0.0,0.0,1.0
49.539845,6.361035,2.0898724,41.946712,0.31042618,74.66676,11.314594,15.548629,33.484196,27.773657,22.308577,37843.68,0.80832064,0.0,0.0,1.0
49.810036,6.8054805,2.4182994,41.52414,0.3846326,74.45302,13.243376,15.372118,32.69431,28.926395,23.543383,37901.117,0.8556774,0.0,0.0,1.0
49.715614,6.8874187,2.4347029,41.51298,0.41872817,75.02352,11.728576,15.130427,31.639885,29.024078,23.761251,37571.816,0.87163705,0.0,0.0,1.0
50.08216,6.721758,2.4047246,41.4996,0.41475287,74.96465,9.663479,15.271149,32.444397,28.08478,23.31688,37247.98,0.83796227,0.0,0.0,1.0
49.561634,6.155678,1.8118614,42.048275,0.23742048,75.341805,10.098676,15.543804,35.30829,26.788939,21.630032,37836.3,0.7696583,0.0,0.0,1.0
49.24873,6.4459004,1.5725068,42.11532,0.2535901,75.68889,8.458761,16.092241,33.230232,26.534765,21.796932,37693.47,0.7929969,1.0,0.0,0.0
49.747456,6.547497,2.2534413,41.711643,0.3296013,74.94206,12.373918,15.330663,33.692963,28.408958,22.802818,37931.914,0.8294615,0.0,0.0,1.0
49.495693,6.5330906,2.2236946,41.917202,0.36049995,74.24086,11.7076435,15.897682,32.60474,28.387114,22.58049,37897.492,0.82973725,0.0,0.0,1.0
50.02262,6.0619392,1.5519673,42.44512,0.21893305,76.76201,3.7673619,16.122704,36.723095,24.302193,21.440199,36468.57,0.7272233,0.0,1.0,0.0
49.789524,5.944852,1.3890026,42.91012,0.16617697,77.58584,2.9490778,16.073933,38.099792,23.166649,21.470963,35993.066,0.71778065,0.0,1.0,0.0
49.332214,6.4564404,1.5691904,42.168266,0.24401237,75.51585,8.785591,16.190638,33.561127,26.385784,21.869644,37775.547,0.7878251,1.0,0.0,0.0
49.80866,6.5122657,2.04305,41.787056,0.28120798,75.15824,11.339035,15.547328,34.18816,27.927956,22.709885,37847.168,0.81747025,0.0,0.0,1.0
49.75569,6.6386156,2.3457353,41.64915,0.36722508,74.5694,12.888279,15.377407,33.110493,28.733421,22.887028,38028.67,0.84610075,0.0,0.0,1.0
49.56273,6.4980054,2.2028735,41.87844,0.34837747,74.405495,11.845513,15.701751,32.927505,28.266134,22.550917,37900.285,0.8262236,0.0,0.0,1.0
49.52532,5.796362,1.040157,42.884785,0.10202878,77.21158,6.4824524,16.116947,38.483025,24.70302,19.844545,37847.918,0.68979883,0.0,0.0,1.0
49.44659,6.466126,1.7134566,41.818687,0.2959917,75.988045,7.704398,15.688856,32.99396,26.9989,21.88449,37418.242,0.80626434,0.0,1.0,0.0
49.66815,6.7349205,2.189339,41.583828,0.37982774,75.38878,10.06231,15.333506,32.117867,28.425041,23.174435,37365.79,0.8486626,0.0,0.0,1.0
49.57502,6.3022876,2.0287645,41.93324,0.289911,74.82325,11.106262,15.452102,33.959713,27.52428,22.105646,37846.293,0.79843706,0.0,0.0,1.0
49.529808,6.710049,2.0171802,41.79176,0.3281381,75.127884,10.917553,15.643275,32.61211,27.951424,23.025118,37600.21,0.83016175,1.0,0.0,0.0
49.88521,6.728576,2.2896237,41.52698,0.40039325,75.35591,9.8055,15.355648,32.35404,28.243362,23.321611,37268.33,0.84396327,0.0,0.0,1.0
48.992424,6.076515,1.7120034,42.342163,0.23293248,74.917244,8.29372,16.458775,33.470303,26.190126,21.178688,37384.727,0.7624356,0.0,1.0,0.0
49.241497,6.1515923,1.8487587,42.343094,0.25841245,74.85572,9.324798,16.116934,33.459908,26.861053,21.671442,37540.35,0.77445173,0.0,0.0,1.0
49.75618,6.886719,2.4402277,41.49666,0.42335284,75.01762,11.633592,15.120343,31.642263,28.977873,23.769085,37566.645,0.8718447,0.0,0.0,1.0
49.343315,6.1445475,1.670932,42.733566,0.22040245,76.93596,4.76908,16.073465,36.304943,24.414322,21.065268,36737.414,0.7632592,0.0,1.0,0.0
49.99463,6.51144,2.1291988,41.801105,0.33984178,75.26501,7.334084,15.684282,34.062332,26.74142,22.787764,36892.45,0.81014746,0.0,1.0,0.0
48.61131,5.7214737,1.2385193,42.9234,0.129611,75.94874,5.4549985,16.915283,34.71312,23.926268,19.594137,36774.297,0.68676007,0.0,1.0,0.0
49.53701,6.1525106,1.4370234,42.165474,0.23491062,76.67393,5.009392,15.685385,34.751793,25.375555,20.897024,36987.04,0.73119277,0.0,1.0,0.0
49.600277,6.7936015,2.182841,41.672806,0.35821155,75.03615,11.64538,15.424418,32.342262,28.390509,23.383862,37592.305,0.84341973,0.0,0.0,1.0
49.72065,6.624448,2.3214734,41.683624,0.37138546,74.43034,12.777478,15.459928,32.92942,28.687294,22.795095,38045.848,0.8449891,0.0,0.0,1.0
49.836098,6.6620564,2.2865705,41.626316,0.33608007,74.90731,12.513082,15.366341,33.45573,28.53127,23.185186,37886.66,0.83804476,0.0,0.0,1.0
48.89236,6.0016155,1.555154,42.36437,0.2053856,75.17104,7.3099537,16.795122,33.48599,25.38147,20.494894,37212.254,0.74746984,0.0,1.0,0.0
50.046833,6.561233,2.216416,41.53289,0.38069645,75.399445,8.268888,15.406522,33.13138,27.489565,23.108816,37224.46,0.8094787,0.0,1.0,0.0
49.91904,6.1702805,1.7028422,42.37192,0.23536682,76.51422,4.505377,15.898184,36.2732,24.767979,22.086477,36428.73,0.75840306,0.0,1.0,0.0
49.774445,6.566749,2.223757,41.832287,0.34870943,75.259224,8.149964,15.641218,33.833775,27.080057,22.666832,37054.105,0.81962377,0.0,0.0,1.0
49.665657,6.081927,1.4588172,42.371605,0.16886352,76.24461,8.567973,15.842177,36.55033,26.266373,21.16815,37872.062,0.7491273,0.0,0.0,1.0
49.74923,6.4398146,1.6516261,42.121464,0.23286027,75.55273,9.462502,15.962563,34.477547,26.73971,22.282135,37575.805,0.79376245,1.0,0.0,0.0
49.96639,6.621049,2.2206168,41.55388,0.3851598,75.43744,8.821783,15.382424,32.806225,27.739876,23.123522,37236.684,0.8216604,0.0,1.0,0.0
49.582603,6.5944033,2.2805138,41.88772,0.36219513,75.24442,9.111138,15.771472,33.36769,27.472235,22.520247,37223.895,0.8331223,0.0,0.0,1.0
49.688335,6.131019,1.5240563,42.298965,0.1804662,76.1001,8.880961,15.808772,36.272907,26.481035,21.347336,37875.223,0.7578588,0.0,0.0,1.0
49.570984,6.1270065,1.7479935,42.126537,0.22451967,75.539734,9.754872,15.620216,35.614384,26.590736,21.517288,37883.28,0.7628978,0.0,0.0,1.0
49.16698,5.973573,0.90728754,42.932785,0.111381054,77.17091,5.6156282,16.64503,37.109478,23.69052,19.416725,37904.81,0.70781064,1.0,0.0,0.0
50.092968,6.522047,2.1664357,41.78697,0.35534668,75.20286,7.495802,15.602253,33.745052,27.052843,22.827124,36960.004,0.806352,0.0,1.0,0.0
49.61829,6.1661553,1.7699314,42.13053,0.22621572,75.68745,9.847765,15.618665,35.595695,26.722954,21.680246,37918.12,0.76782763,0.0,0.0,1.0
49.897877,6.8505497,2.5386362,41.445652,0.43588686,74.359245,10.9005785,15.35132,32.287006,28.490005,23.332836,37363.465,0.86019355,0.0,0.0,1.0
50.14736,6.428103,2.075101,41.76878,0.34166005,75.40811,6.823782,15.577014,33.903923,26.803904,22.55533,37021.406,0.7872189,0.0,1.0,0.0
49.544983,6.084447,1.6993105,42.160797,0.21610819,75.558655,9.519234,15.635531,35.778263,26.39643,21.358843,37865.113,0.7561362,0.0,0.0,1.0
49.1919,6.230935,1.7795998,42.509106,0.2570904,76.272194,6.324374,16.361572,34.864613,25.1935,21.365484,36882.05,0.7916816,0.0,0.0,1.0
49.78716,6.813585,2.4354398,41.533016,0.3920521,74.417816,13.31646,15.35301,32.573933,29.018179,23.514536,37901.11,0.85770106,0.0,0.0,1.0
49.6505,6.584484,2.2797909,41.748936,0.36725634,74.35686,12.424456,15.607911,32.81756,28.543587,22.713634,37985.332,0.8383726,0.0,0.0,1.0
49.162205,6.1877313,1.1853967,42.56568,0.16342585,76.37135,6.938444,16.496412,35.424236,24.736341,20.378914,37913.22,0.7401672,1.0,0.0,0.0
49.507202,6.6143746,1.8335896,41.94477,0.2867842,75.18828,10.16937,15.906552,33.13555,27.305975,22.62942,37676.85,0.81056404,1.0,0.0,0.0
49.55792,6.8058634,2.510507,41.612843,0.4271289,74.36888,12.22465,15.54394,32.10104,29.312632,22.75544,37748.766,0.86042875,0.0,0.0,1.0
49.434708,6.27573,1.4806948,41.99294,0.25072667,76.51542,5.8780828,15.838233,33.936104,25.937592,20.91131,37286.305,0.7649797,0.0,1.0,0.0
49.52652,6.352259,2.0812974,41.964848,0.30883065,74.665565,11.240952,15.568199,33.48303,27.742111,22.292738,37831.492,0.8069035,0.0,0.0,1.0
50.0526,6.469037,2.088657,41.85739,0.3345326,75.37808,6.971457,15.703206,34.155087,26.658777,22.701729,36874.133,0.79977924,0.0,1.0,0.0
50.218945,6.1206164,1.6669493,42.13384,0.26509273,76.158134,4.35287,15.780127,35.897717,24.973038,21.354527,36936.906,0.7277013,0.0,1.0,0.0
49.79403,6.470518,1.9246451,41.900425,0.26231793,75.24065,10.780813,15.650394,34.423683,27.610226,22.552462,37767.68,0.8099888,0.0,0.0,1.0
50.022358,6.8420615,2.5037315,41.438908,0.43844408,74.939964,10.992976,15.150872,31.875013,28.642591,23.63664,37396.3,0.8620634,0.0,0.0,1.0
49.572422,6.4980335,2.1628485,42.03546,0.32944056,75.62808,7.9262037,15.759265,34.046806,26.816431,22.316557,37097.6,0.8159993,0.0,0.0,1.0
49.580708,6.788179,2.4750824,41.60321,0.42115146,74.432816,12.651054,15.550847,32.001083,29.44571,22.678156,37906.094,0.8583993,0.0,0.0,1.0
49.708744,6.4965224,2.2172425,41.73398,0.33277386,74.71232,12.185071,15.387538,33.565945,28.234575,22.546524,37961.86,0.82655716,0.0,0.0,1.0
49.754375,6.786429,2.461154,41.55105,0.40013903,74.424416,13.383883,15.319753,32.52432,29.138353,23.293472,37979.49,0.85939795,0.0,0.0,1.0
49.775414,6.8643913,2.3335712,41.57093,0.38017422,74.62725,12.726301,15.39093,32.345367,28.722698,23.76416,37586.8,0.85399204,0.0,0.0,1.0
49.843666,6.9200273,2.5669174,41.391666,0.44203967,74.516846,12.553438,15.128885,31.68819,29.19518,23.43826,37692.176,0.87329406,0.0,0.0,1.0
50.152588,6.2675333,1.8492583,42.039593,0.2898058,75.884605,5.39149,15.778402,35.004616,25.789526,21.909252,36828.73,0.7604088,0.0,1.0,0.0
48.674805,5.943691,1.3638479,43.020336,0.17750493,77.04098,4.6654034,17.238745,35.456192,23.118338,20.2386,36452.113,0.752019,0.0,1.0,0.0
49.747982,6.1985803,1.5924753,42.014053,0.26452792,76.35028,5.376717,15.648589,34.549255,25.716928,21.465092,37029.426,0.7394377,0.0,1.0,0.0
49.63503,6.5726576,1.8133054,41.94753,0.27192253,75.27499,10.129492,15.896919,33.577034,27.137827,22.547182,37657.465,0.8075563,1.0,0.0,0.0
49.840458,6.648415,2.27032,41.63722,0.33093607,74.945465,12.419167,15.37182,33.51814,28.485836,23.138973,37883.29,0.8361737,0.0,0.0,1.0
49.839516,6.7859993,2.3746147,41.52619,0.36777437,74.59128,13.012511,15.389523,32.88204,28.760666,23.538187,37835.203,0.85083455,0.0,0.0,1.0
49.210133,6.3987327,1.5225948,42.085575,0.25412467,75.88468,7.703153,16.046366,33.21119,26.313675,21.646116,37695.492,0.7934509,1.0,0.0,0.0
49.23183,6.125848,1.8241695,42.37401,0.25145498,74.91359,9.167159,16.121695,33.53612,26.757963,21.603748,37519.81,0.7702241,0.0,0.0,1.0
49.541824,6.3033266,2.0349495,41.97111,0.29290962,74.79278,11.076714,15.485016,33.803394,27.540447,22.14295,37827.445,0.79940206,0.0,0.0,1.0
49.793724,6.815852,2.3513346,41.51843,0.41088602,75.15776,10.767296,15.220383,31.920614,28.672562,23.49153,37419.754,0.85989714,0.0,0.0,1.0
48.985924,6.211542,1.7468736,42.429787,0.26245433,75.96316,7.1281395,16.750923,33.92142,25.175829,21.350979,36868.76,0.7987427,0.0,1.0,0.0
49.591366,6.5653253,2.2480338,41.92733,0.35158387,75.37859,8.678332,15.742225,33.610588,27.258398,22.487793,37173.668,0.8267085,0.0,0.0,1.0
49.730984,6.4133377,2.0507364,41.89743,0.27662927,75.453445,11.266992,15.4568,34.583065,27.800554,22.471516,37926.016,0.8049662,0.0,0.0,1.0
49.51469,6.7682757,2.1706975,41.634144,0.36568752,75.2195,10.970829,15.4289665,32.11365,28.515282,23.322649,37521.04,0.8496745,0.0,0.0,1.0
49.037254,6.2569594,1.8081927,42.3079,0.27909622,75.74228,7.6421905,16.698118,33.62434,25.509834,21.525032,36943.145,0.80626285,0.0,1.0,0.0
49.905563,6.444307,1.9395893,41.729443,0.33427086,75.76003,7.2927394,15.501171,33.482517,26.936152,22.398304,37115.84,0.78726447,0.0,1.0,0.0
49.29068,6.350425,1.9438787,42.292004,0.29409513,75.84811,7.419558,16.22032,34.195213,26.027351,21.738562,37031.562,0.80969244,0.0,0.0,1.0
49.41335,5.809588,1.308011,42.506874,0.14898099,76.07036,7.547152,15.82043,37.331917,24.824265,20.123816,37793.984,0.7027583,0.0,0.0,1.0
49.112843,6.3124776,1.3835708,42.227127,0.22732392,76.06022,7.0396686,16.197054,33.53346,25.733894,21.207638,37766.54,0.77824336,1.0,0.0,0.0
49.619205,5.9547024,1.3560458,42.524544,0.15047204,76.50194,7.992384,15.87129,37.04709,25.67701,20.637571,37892.348,0.72486746,0.0,0.0,1.0
49.332245,6.212993,1.2485713,42.490173,0.16990447,76.30037,7.3654475,16.361155,35.48737,25.17316,20.768627,37785.86,0.7501337,1.0,0.0,0.0
49.837738,6.8123007,2.3083925,41.56145,0.3643206,74.53671,12.666068,15.47286,32.672543,28.600136,23.673527,37724.215,0.8502588,0.0,0.0,1.0
49.934673,6.66347,2.2503924,41.541023,0.39170197,75.41036,9.22146,15.370916,32.621998,27.941565,23.220114,37243.367,0.83078665,0.0,0.0,1.0
49.266453,6.5167413,2.1557226,41.77907,0.35245243,74.57731,10.558919,16.131111,32.500343,27.76143,22.235174,37518.12,0.829047,0.0,0.0,1.0
49.09095,6.299189,1.8662823,42.179165,0.29265174,75.48817,8.204008,16.61283,33.329678,25.910095,21.663136,37056.83,0.81102115,0.0,1.0,0.0
50.074627,6.7574887,2.4432108,41.497864,0.42256477,74.85405,9.964401,15.258186,32.354958,28.211733,23.38785,37249.945,0.84427714,0.0,0.0,1.0
49.6204,6.7136784,2.4315872,41.713753,0.40003154,74.83502,10.4048,15.689855,32.710114,28.196184,22.83098,37337.8,0.8496843,0.0,0.0,1.0
49.446167,6.3255053,1.9230051,42.35941,0.27707216,76.1879,6.4475937,15.967114,34.983616,25.736769,21.671589,36967.473,0.79490536,0.0,0.0,1.0
49.86755,6.241969,1.7929051,42.25594,0.2539603,76.23703,5.097859,15.847752,35.82741,25.173975,22.227581,36527.215,0.77181846,0.0,1.0,0.0
48.874508,6.091024,1.0549117,42.513725,0.17133673,76.68148,5.1498733,16.513737,34.360424,24.168013,20.006,37929.46,0.74075764,1.0,0.0,0.0
49.863922,6.343713,1.9248462,42.09773,0.28331816,75.87471,5.9569583,15.778492,35.182434,25.789597,22.402622,36681.0,0.7875411,0.0,1.0,0.0
49.399117,6.430755,2.052491,42.167915,0.31598473,75.641525,7.9576654,16.070759,33.948288,26.538795,21.938803,37123.758,0.8186734,0.0,0.0,1.0
49.10983,6.3324027,1.4020805,42.279705,0.22378838,75.95141,7.4185977,16.254795,33.55271,25.845995,21.236614,37770.7,0.7769027,1.0,0.0,0.0
49.150295,6.2150326,1.7561338,42.525265,0.25347945,76.28947,6.3127856,16.441422,34.807938,25.094591,21.318125,36857.96,0.7911469,0.0,0.0,1.0
49.83138,6.559056,2.1647232,41.73809,0.3044347,75.16277,11.891272,15.430841,33.99867,28.230639,22.8191,37907.75,0.8248672,0.0,0.0,1.0
49.33848,6.496813,2.133801,42.0251,0.34351146,75.27236,9.153327,16.16519,33.17047,27.012434,22.19256,37190.016,0.83347195,0.0,0.0,1.0
49.8402,6.705989,2.230286,41.563297,0.3895588,75.43248,9.5888815,15.397412,32.41666,28.179222,23.191145,37236.43,0.84033245,0.0,1.0,0.0
49.689934,6.3160644,1.9288862,41.999123,0.25205946,75.60525,10.646,15.545232,35.024273,27.373007,22.144735,37922.613,0.78973305,0.0,0.0,1.0
49.799328,6.68676,2.1799529,41.584267,0.3804969,75.48502,9.407133,15.423987,32.46335,28.118626,23.059498,37229.7,0.8374945,0.0,1.0,0.0
49.851048,6.7805543,2.2105825,41.624924,0.34615493,74.63386,12.157685,15.556566,32.787045,28.29988,23.603613,37668.805,0.84361696,0.0,0.0,1.0
49.635464,6.645388,1.9157103,41.857994,0.29499948,75.103,10.594667,15.813553,33.178894,27.45308,22.801699,37671.246,0.8168046,1.0,0.0,0.0
49.71288,6.8671117,2.5133014,41.423138,0.42215902,74.51947,13.271841,15.189689,32.013775,29.282333,23.371916,37811.11,0.8646131,0.0,0.0,1.0
49.6923,6.8009834,2.2940314,41.549255,0.39815795,75.22473,10.760131,15.244713,31.890945,28.669376,23.467772,37459.863,0.85959804,0.0,0.0,1.0
49.23133,5.9677467,1.6714606,42.53781,0.20821242,75.164474,8.369454,15.874146,34.56454,26.154816,21.256014,37418.027,0.74145156,0.0,0.0,1.0
49.76449,6.8291087,2.5301259,41.51913,0.43148643,74.269516,11.082362,15.461728,32.337357,28.63146,23.125734,37441.11,0.8596587,0.0,0.0,1.0
49.970074,6.2870946,1.804876,41.79493,0.30565143,75.978676,6.028071,15.63322,34.20689,26.26849,22.174688,37076.2,0.7566853,0.0,1.0,0.0
49.548233,6.795363,2.504549,41.611065,0.4249919,74.354614,12.002745,15.572658,32.167286,29.20068,22.770617,37697.332,0.8604422,0.0,0.0,1.0
49.725815,6.2477183,1.7090493,42.13178,0.21243857,75.78957,9.732627,15.69824,35.57256,27.012619,21.77601,37890.27,0.7775653,0.0,0.0,1.0
49.216988,6.0951347,1.5910487,42.83781,0.20897877,77.01663,4.640601,16.284708,36.33694,24.105433,20.82618,36701.23,0.76081836,0.0,1.0,0.0
49.016308,6.218426,1.2412018,42.34233,0.20380229,76.30153,6.218113,16.320072,33.86023,25.081165,20.743132,37838.535,0.7633787,1.0,0.0,0.0
49.753704,6.817277,2.218686,41.70007,0.35906965,74.75703,12.135919,15.474121,32.502106,28.446432,23.605719,37584.43,0.8451684,0.0,0.0,1.0
49.565914,6.7605486,2.118503,41.711533,0.34715578,75.0862,11.3536,15.501817,32.42821,28.233414,23.242693,37591.785,0.838791,0.0,0.0,1.0
49.317623,5.8642683,1.4845777,42.445393,0.1724855,75.619736,8.1404,15.666064,36.20587,25.32952,20.622892,37580.25,0.71755636,0.0,0.0,1.0
50.26137,5.9497905,1.4108411,42.394135,0.21343736,76.77597,3.1511111,15.961675,37.158035,23.744448,20.47,36774.42,0.6935833,0.0,1.0,0.0
49.04343,6.2115836,1.1896932,42.54788,0.17479853,76.13824,6.82423,16.679934,34.68549,24.68294,20.492386,38014.68,0.7452803,1.0,0.0,0.0
49.623783,6.251233,1.9155369,41.970856,0.25710878,75.296455,10.624141,15.499738,34.96174,27.213373,21.963383,37876.22,0.78438383,0.0,0.0,1.0
49.882565,6.901065,2.4980705,41.484493,0.43788186,74.92483,11.66671,15.076439,31.61193,28.946564,23.796312,37519.82,0.87225664,0.0,0.0,1.0
48.75541,5.7938333,1.3716372,42.806126,0.15243672,75.70524,6.2288704,16.697746,34.47384,24.621973,20.143915,36972.242,0.70504147,0.0,1.0,0.0
49.574665,6.7625594,2.476883,41.678585,0.41341,74.53827,11.119235,15.6323805,32.394207,28.584774,22.868757,37459.06,0.8569107,0.0,0.0,1.0
49.500256,6.7357526,2.4199212,41.646908,0.40881747,74.38261,12.241345,15.652464,32.04658,29.186295,22.602982,37851.008,0.8544295,0.0,0.0,1.0
50.153114,6.3901715,2.0260315,41.764267,0.33493212,75.547615,6.5512385,15.580483,34.10441,26.599781,22.465046,37052.316,0.7793616,0.0,1.0,0.0
49.23174,5.7915163,1.3918467,42.632908,0.15458381,75.72885,7.4486456,15.754521,36.33144,24.905964,20.366198,37468.586,0.70205086,0.0,0.0,1.0
49.795757,6.8587337,2.3717601,41.537926,0.3831157,74.50679,12.981105,15.399193,32.427685,28.82307,23.755144,37668.047,0.8556413,0.0,0.0,1.0
49.371124,6.5752053,1.7962135,41.90416,0.29859456,75.48334,9.371793,15.857669,32.711315,27.399216,22.4047,37584.914,0.8171581,1.0,0.0,0.0
49.56141,6.758304,2.1148024,41.71145,0.3467439,75.09683,11.32826,15.505389,32.42425,28.23002,23.234533,37589.67,0.8386192,0.0,0.0,1.0
50.140285,5.9906583,1.4575034,42.170883,0.23152578,76.65436,3.7079096,15.726556,36.34643,24.251442,20.90322,37048.35,0.6990254,0.0,1.0,0.0
49.825638,6.5502534,2.1653748,41.750214,0.30399546,75.18829,11.879484,15.417101,34.04406,28.229652,22.796051,37921.38,0.8241513,0.0,0.0,1.0
49.673416,6.5966816,2.2830021,41.845657,0.35894337,75.27088,8.692168,15.647229,33.57483,27.329655,22.644867,37157.152,0.8261829,0.0,0.0,1.0
49.75347,6.2952824,1.7456706,42.076496,0.22099131,75.66327,9.918776,15.69734,35.393257,27.155853,21.901997,37887.035,0.7850086,0.0,0.0,1.0
50.220955,6.0164924,1.5015213,42.36198,0.22209662,76.64357,3.5471728,15.977703,36.623665,24.167038,20.809626,36681.914,0.71127236,0.0,1.0,0.0
49.46917,6.238808,1.973315,42.072884,0.2789828,74.83251,10.626763,15.537231,33.90256,27.309088,22.053783,37756.652,0.78966516,0.0,0.0,1.0
49.709812,6.6567073,2.0953174,41.629997,0.3646385,75.572136,9.17985,15.44596,32.48777,28.028708,22.853172,37240.098,0.8337216,0.0,1.0,0.0
50.08656,6.6158133,2.2808437,41.68328,0.37955332,74.957726,8.338247,15.528815,33.280865,27.475588,23.076899,37021.355,0.82158756,0.0,1.0,0.0
49.5629,6.3114285,2.0407748,41.946434,0.2938316,74.795815,11.152745,15.463078,33.840263,27.564186,22.141813,37845.45,0.800373,0.0,0.0,1.0
49.64254,6.831347,2.5456321,41.564747,0.4349455,74.23635,11.61988,15.493317,32.14748,28.945238,23.108515,37553.137,0.8651315,0.0,0.0,1.0
49.71565,6.381125,2.0200598,41.92489,0.27136928,75.4701,11.104587,15.471862,34.693996,27.668028,22.386827,37926.43,0.80061114,0.0,0.0,1.0
49.41365,6.5306096,2.2029555,41.85861,0.35811466,74.213974,11.462899,15.980729,32.48549,28.289677,22.547462,37906.914,0.8303994,0.0,0.0,1.0
49.404316,6.5325255,2.2021925,41.84994,0.3582294,74.21208,11.438065,15.991761,32.465847,28.279905,22.54293,37904.586,0.8306552,0.0,0.0,1.0
49.24183,6.4248924,1.5310078,42.17103,0.24390557,75.678085,8.3608265,16.15568,33.38887,26.345095,21.68998,37722.9,0.78733814,1.0,0.0,0.0
49.715187,6.773872,2.2615557,41.55391,0.39327148,75.28642,10.412604,15.27933,32.005894,28.5605,23.327768,37398.707,0.8543028,0.0,0.0,1.0
48.814045,5.9970756,1.4591043,42.48665,0.2046804,75.98256,6.1945376,17.265614,33.97721,24.02372,20.717272,36921.383,0.76780415,0.0,1.0,0.0
50.034454,6.223707,1.7712713,42.193253,0.2655307,76.15547,4.948524,15.949462,35.63263,25.316994,22.001677,36648.797,0.7580945,0.0,1.0,0.0
49.64391,6.8627768,2.333959,41.563156,0.38841864,74.990135,12.092369,15.23722,32.052155,28.810144,23.686138,37567.1,0.8571348,0.0,0.0,1.0
49.68078,6.6478333,2.066114,41.638206,0.35933092,75.59469,9.134078,15.45151,32.492672,27.998137,22.794062,37256.434,0.8327388,0.0,1.0,0.0
49.063717,6.195518,1.8117216,42.160778,0.26321787,74.69808,8.902459,16.462849,33.05622,26.588606,21.374311,37489.77,0.78197664,0.0,1.0,0.0
49.584427,6.7854757,2.4720805,41.60259,0.42046493,74.43713,12.676228,15.555864,32.003235,29.440573,22.687828,37912.758,0.85813934,0.0,0.0,1.0
49.462154,6.09398,1.6085069,42.773056,0.20473498,77.20743,4.207763,16.010992,36.84794,24.105505,21.223366,36501.81,0.7500951,0.0,1.0,0.0
50.111458,6.434584,2.05949,41.869503,0.33293805,75.425285,6.7452693,15.660388,34.16048,26.635118,22.529718,36916.47,0.7911975,0.0,1.0,0.0
49.94713,6.2059965,1.7509851,42.300865,0.24784169,76.35828,4.774936,15.880453,35.98315,25.021864,22.161121,36494.01,0.7630651,0.0,1.0,0.0
49.607346,6.4626665,1.7877058,41.782543,0.30842376,76.03955,7.4180493,15.646223,33.266785,27.04581,21.94695,37156.79,0.79886234,0.0,1.0,0.0
49.684235,6.348351,2.0117335,41.91143,0.273356,75.32658,11.087944,15.452782,34.66791,27.591888,22.294182,37903.094,0.7979305,0.0,0.0,1.0
49.393154,6.1246142,1.648705,42.749474,0.21357374,77.06619,4.502266,16.02236,36.55475,24.264353,21.133894,36642.56,0.75678384,0.0,1.0,0.0
